x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
6569,8214,8849,9206,9419,9527,9660,9681,9745,9781
6489,8206,8922,9243,9439,9570,9682,9708,9748,9762
6524,8220,8881,9215,9419,9580,9629,9706,9758,9772
6535,8263,8917,9199,9431,9546,9664,9688,9755,9807
6547,8205,8873,9227,9394,9586,9659,9706,9760,9790
6659,8165,8859,9228,9407,9592,9648,9713,9740,9779
6589,8188,8878,9237,9427,9592,9683,9722,9762,9783
6554,8167,8866,9212,9425,9614,9675,9715,9765,9766
6630,8152,8865,9182,9407,9599,9698,9708,9771,9785
6702,8118,8814,9193,9434,9546,9656,9691,9753,9775
6686,8176,8840,9241,9492,9579,9644,9720,9750,9808
6707,8161,8816,9317,9508,9524,9637,9730,9746,9792
6696,8207,8875,9234,9460,9571,9657,9702,9755,9782
6668,8161,8845,9246,9427,9539,9651,9671,9770,9786
6599,8180,8849,9225,9426,9573,9651,9692,9740,9783
6630,8164,8880,9226,9450,9578,9632,9733,9745,9784
6622,8168,8887,9234,9414,9585,9651,9702,9762,9781
6641,8193,8889,9203,9423,9579,9677,9702,9743,9767
6685,8106,8887,9200,9432,9570,9664,9710,9754,9743
6640,8113,8861,9157,9393,9531,9655,9700,9747,9785
6559,8140,8796,9211,9510,9569,9670,9715,9749,9763
6628,8151,8781,9225,9472,9631,9639,9725,9723,9779
6548,8134,8814,9248,9428,9583,9657,9685,9729,9821
6556,8185,8831,9293,9464,9577,9640,9733,9762,9778
6578,8139,8858,9269,9447,9543,9663,9730,9748,9795
6495,8185,8854,9220,9409,9542,9666,9731,9759,9782
6572,8163,8876,9221,9419,9577,9663,9729,9770,9783
6518,8146,8830,9252,9463,9565,9659,9706,9714,9787
6586,8237,8897,9258,9438,9594,9655,9741,9736,9765
6617,8214,8886,9239,9449,9596,9670,9720,9754,9791
6605,8162,8839,9231,9446,9555,9673,9730,9737,9788
6553,8188,8853,9188,9439,9566,9654,9711,9740,9748
6636,8266,8899,9214,9381,9588,9651,9729,9772,9739
6644,8204,8905,9203,9409,9569,9658,9746,9784,9765
6581,8246,8938,9192,9419,9559,9678,9713,9746,9763
6575,8212,8946,9207,9421,9593,9691,9734,9708,9778
6611,8202,8917,9225,9431,9623,9669,9725,9757,9787
6572,8223,8861,9189,9393,9596,9668,9702,9752,9783
6618,8124,8894,9237,9418,9560,9634,9742,9739,9790
6581,8154,8872,9196,9409,9540,9664,9700,9760,9773
6599,8111,8848,9188,9411,9561,9645,9711,9764,9814
6532,8162,8781,9195,9440,9583,9650,9723,9773,9787
6600,8174,8822,9238,9425,9621,9661,9710,9779,9769
6589,8169,8845,9234,9438,9581,9681,9699,9732,9785
6529,8107,8941,9234,9431,9550,9656,9705,9769,9757
6568,8158,8858,9213,9414,9524,9616,9704,9736,9783
6575,8210,8883,9225,9398,9553,9664,9695,9765,9800
6478,8188,8886,9215,9444,9568,9663,9722,9749,9780
6543,8143,8923,9206,9451,9559,9649,9709,9728,9763
6520,8145,8875,9253,9432,9544,9676,9685,9764,9767
6514,8108,8849,9228,9424,9573,9655,9714,9751,9805
6509,8101,8897,9223,9390,9562,9638,9704,9752,9745
6530,8201,8839,9208,9455,9546,9649,9716,9749,9795
6506,8123,8934,9286,9428,9549,9684,9679,9789,9781
6427,8068,8924,9301,9428,9568,9667,9683,9750,9781
6542,8158,8902,9236,9401,9574,9611,9709,9718,9772
6495,8175,8871,9284,9365,9547,9665,9710,9786,9793
6579,8138,8886,9233,9404,9575,9680,9714,9749,9776
6550,8120,8877,9196,9427,9570,9657,9745,9729,9775
6538,8107,8843,9178,9422,9592,9636,9702,9750,9799
6526,8096,8866,9231,9469,9542,9672,9737,9738,9765
6501,8141,8886,9199,9491,9582,9652,9730,9732,9803
6576,8135,8898,9255,9457,9594,9668,9706,9725,9777
6569,8188,8814,9295,9440,9592,9662,9703,9768,9807
6598,8186,8824,9243,9466,9595,9657,9733,9765,9780
6610,8142,8869,9206,9428,9562,9652,9731,9745,9790
6586,8132,8866,9229,9407,9558,9678,9726,9735,9794
6495,8147,8898,9267,9381,9567,9648,9727,9710,9793
6548,8168,8871,9217,9408,9576,9633,9724,9753,9798
6585,8142,8899,9254,9432,9584,9633,9681,9763,9786
6573,8207,8875,9209,9456,9596,9646,9677,9762,9765
6612,8183,8864,9174,9467,9600,9643,9746,9754,9777
6624,8127,8884,9231,9430,9576,9658,9731,9740,9780
6575,8076,8877,9251,9411,9587,9625,9717,9750,9774
6606,8206,8924,9268,9413,9573,9639,9687,9750,9766
6576,8192,8918,9245,9449,9551,9656,9699,9754,9779
6509,8178,8963,9197,9403,9558,9661,9709,9752,9766
6659,8201,8901,9259,9433,9592,9636,9706,9745,9765
6542,8150,8893,9245,9452,9574,9635,9721,9731,9789
6563,8194,8908,9224,9411,9563,9656,9701,9746,9773
6562,8114,8848,9238,9432,9592,9646,9716,9770,9765
6592,8181,8896,9239,9444,9558,9646,9715,9744,9764
6615,8141,8795,9263,9409,9565,9661,9682,9746,9761
6596,8132,8850,9255,9398,9568,9687,9733,9698,9771
6638,8207,8871,9241,9473,9554,9656,9694,9772,9769
6632,8209,8819,9259,9429,9561,9671,9719,9770,9742
6649,8204,8879,9261,9457,9552,9647,9698,9737,9770
6656,8136,8882,9268,9427,9579,9663,9727,9744,9797
6613,8220,8877,9279,9383,9527,9636,9695,9751,9774
6588,8224,8869,9299,9383,9537,9666,9735,9763,9761
6554,8226,8904,9242,9425,9488,9646,9717,9782,9767
6582,8215,8883,9209,9438,9580,9639,9678,9738,9759
6612,8199,8901,9279,9457,9614,9637,9708,9735,9796
6617,8149,8886,9239,9428,9575,9654,9708,9742,9785
6638,8187,8847,9247,9427,9571,9656,9713,9771,9753
6617,8196,8870,9267,9420,9548,9653,9685,9753,9764
6572,8200,8895,9234,9432,9638,9663,9709,9759,9775
6544,8160,8873,9223,9440,9526,9687,9662,9739,9790
6491,8169,8857,9215,9443,9578,9650,9675,9734,9760
6514,8190,8837,9194,9463,9603,9655,9698,9769,9810
6499,8189,8888,9242,9446,9603,9662,9727,9752,9798
6517,8159,8882,9232,9416,9590,9649,9706,9750,9766
6610,8140,8834,9264,9394,9553,9672,9727,9753,9767
6633,8208,8851,9214,9424,9535,9655,9714,9731,9770
6641,8143,8877,9226,9464,9564,9638,9693,9746,9784
6596,8132,8928,9240,9408,9547,9676,9674,9745,9781
6562,8107,8899,9257,9384,9575,9663,9741,9762,9773
6531,8171,8869,9232,9395,9564,9666,9739,9729,9786
6517,8195,8851,9201,9413,9528,9654,9740,9729,9789
6554,8138,8899,9226,9416,9518,9680,9710,9729,9788
6563,8156,8889,9203,9448,9549,9630,9695,9739,9782
6506,8151,8875,9209,9397,9533,9650,9701,9751,9784
6512,8131,8915,9215,9370,9582,9709,9698,9773,9769
6534,8157,8917,9253,9423,9565,9665,9703,9765,9789
6479,8189,8933,9183,9440,9573,9635,9708,9761,9793
6564,8154,8911,9287,9377,9565,9662,9720,9736,9768
6567,8224,8855,9254,9427,9532,9651,9721,9764,9783
6620,8089,8797,9232,9419,9583,9672,9722,9741,9791
6598,8141,8831,9242,9396,9570,9656,9714,9753,9765
6593,8181,8895,9264,9404,9587,9657,9737,9775,9799
6646,8148,8826,9244,9422,9600,9665,9703,9741,9787
6625,8118,8855,9261,9422,9611,9648,9678,9749,9767
6564,8137,8895,9271,9407,9590,9629,9724,9752,9803
6588,8165,8887,9220,9434,9535,9650,9703,9748,9806
6579,8182,8886,9263,9439,9517,9632,9703,9740,9772
6598,8163,8915,9232,9449,9555,9647,9732,9763,9801
6633,8204,8926,9233,9422,9599,9664,9731,9746,9765
6608,8163,8917,9214,9389,9611,9674,9716,9752,9793
6562,8181,8889,9262,9424,9600,9685,9751,9727,9773
6585,8157,8840,9268,9356,9581,9630,9707,9724,9754
6528,8113,8903,9235,9438,9574,9675,9678,9742,9754
6568,8178,8905,9239,9420,9584,9654,9721,9749,9765
6568,8185,8885,9241,9420,9521,9666,9688,9763,9786
6616,8105,8882,9224,9420,9538,9631,9715,9757,9780
6588,8153,8915,9203,9449,9527,9664,9712,9728,9797
6560,8208,8878,9268,9442,9586,9653,9746,9745,9767
6550,8203,8891,9283,9428,9563,9635,9713,9733,9773
6573,8147,8930,9249,9431,9569,9661,9713,9749,9785
6653,8118,8873,9305,9388,9557,9683,9715,9774,9760
6650,8135,8854,9298,9428,9526,9660,9691,9757,9766
6606,8179,8874,9295,9444,9588,9642,9710,9742,9769
6633,8152,8829,9236,9445,9557,9641,9698,9797,9773
6629,8211,8849,9237,9455,9565,9655,9711,9748,9765
6622,8215,8836,9218,9443,9595,9636,9701,9780,9769
6582,8237,8833,9208,9417,9601,9669,9744,9742,9782
6646,8149,8863,9211,9465,9550,9665,9719,9776,9779
6631,8195,8843,9258,9424,9559,9632,9706,9743,9795
6582,8259,8868,9223,9429,9557,9664,9698,9751,9782
6664,8214,8883,9225,9393,9575,9656,9735,9735,9808
6667,8205,8872,9283,9476,9597,9623,9751,9754,9773
6623,8234,8859,9282,9444,9564,9639,9721,9750,9765
6702,8236,8912,9264,9391,9601,9668,9752,9757,9779
6634,8210,8930,9244,9403,9544,9644,9735,9778,9750
6703,8210,8860,9261,9405,9546,9651,9708,9710,9778
6620,8203,8860,9259,9390,9576,9624,9670,9777,9777
6637,8184,8880,9265,9428,9567,9654,9700,9779,9758
6574,8186,8888,9286,9408,9578,9642,9690,9756,9786
6655,8217,8881,9274,9399,9539,9651,9698,9757,9778
6574,8234,8839,9241,9446,9558,9645,9714,9764,9796
6609,8286,8800,9282,9415,9565,9675,9727,9778,9794
6630,8229,8860,9259,9422,9579,9681,9721,9763,9778
6583,8223,8887,9254,9444,9543,9668,9714,9751,9772
6603,8154,8885,9269,9460,9546,9672,9731,9745,9771
6528,8167,8885,9276,9431,9524,9669,9703,9740,9748
6550,8167,8878,9239,9467,9566,9647,9729,9752,9779
6643,8175,8857,9253,9420,9545,9670,9720,9746,9794
6626,8161,8880,9294,9495,9559,9671,9687,9747,9745
6556,8219,8910,9244,9471,9577,9623,9713,9744,9783
6612,8178,8858,9266,9446,9577,9620,9717,9748,9787
6575,8195,8840,9239,9402,9589,9663,9683,9753,9779
6586,8180,8822,9216,9454,9593,9648,9705,9739,9774
6599,8173,8857,9246,9436,9579,9625,9705,9744,9779
6625,8219,8860,9194,9439,9606,9644,9737,9724,9766
6650,8170,8911,9255,9470,9595,9647,9709,9754,9760
6631,8163,8923,9303,9455,9571,9639,9688,9744,9774
6575,8130,8869,9237,9456,9501,9619,9703,9746,9771
6590,8170,8887,9229,9471,9547,9621,9700,9760,9771
6577,8051,8885,9225,9436,9564,9669,9698,9742,9778
6563,8126,8911,9240,9396,9531,9640,9713,9730,9803
6567,8186,8862,9249,9421,9548,9640,9698,9726,9801
6506,8180,8887,9256,9434,9555,9640,9691,9723,9758
6520,8203,8864,9239,9429,9603,9683,9699,9745,9774
6480,8187,8874,9229,9448,9582,9661,9720,9777,9772
6505,8191,8863,9182,9447,9571,9657,9699,9747,9787
6488,8213,8878,9236,9468,9550,9620,9714,9744,9749
6527,8110,8904,9202,9524,9543,9668,9698,9754,9786
6526,8133,8903,9206,9468,9564,9643,9728,9759,9760
6481,8228,8926,9189,9468,9520,9679,9727,9739,9806
6560,8238,8922,9217,9441,9570,9681,9707,9770,9761
6546,8203,8925,9206,9403,9616,9655,9716,9752,9764
6545,8222,8834,9235,9402,9594,9655,9755,9741,9761
6564,8180,8821,9287,9449,9590,9679,9715,9767,9782
6582,8142,8884,9244,9443,9574,9654,9707,9744,9795
6565,8144,8851,9259,9442,9607,9678,9742,9778,9782
6552,8171,8864,9237,9451,9591,9646,9730,9736,9788
6583,8242,8855,9231,9457,9565,9698,9717,9750,9763
6613,8213,8858,9265,9433,9558,9665,9712,9769,9774
6580,8165,8858,9254,9464,9591,9665,9710,9741,9769
6635,8199,8899,9261,9457,9583,9661,9759,9737,9776
6577,8178,8861,9240,9457,9548,9639,9700,9763,9790
6642,8206,8859,9249,9464,9594,9672,9717,9751,9759
6622,8150,8871,9218,9446,9596,9645,9716,9720,9771
6687,8106,8839,9255,9437,9587,9664,9727,9706,9784
6645,8204,8870,9225,9470,9616,9674,9737,9759,9776
6620,8157,8906,9248,9466,9578,9651,9708,9760,9784
6643,8182,8869,9254,9421,9559,9660,9739,9742,9794
6630,8205,8895,9254,9423,9578,9680,9726,9759,9794
6578,8189,8856,9263,9459,9621,9662,9726,9764,9793
6621,8213,8835,9259,9442,9600,9662,9728,9771,9790
6644,8163,8852,9262,9485,9607,9670,9700,9777,9794
6628,8259,8809,9229,9469,9573,9681,9688,9752,9772
6654,8207,8874,9235,9474,9591,9656,9684,9738,9763
6665,8189,8860,9244,9464,9544,9610,9705,9751,9745
6722,8160,8844,9221,9439,9591,9631,9742,9759,9758
6746,8114,8872,9249,9456,9564,9645,9699,9774,9774
6781,8189,8857,9197,9455,9562,9633,9686,9776,9766
6722,8076,8928,9211,9460,9581,9692,9691,9762,9789
6713,8072,8935,9222,9468,9552,9684,9693,9756,9762
6602,8147,8907,9223,9403,9574,9623,9699,9768,9797
6546,8176,8958,9205,9463,9565,9688,9710,9761,9804
6512,8184,8901,9219,9421,9590,9644,9719,9746,9771
6545,8220,8858,9212,9407,9570,9646,9725,9766,9774
6487,8161,8893,9237,9404,9536,9649,9705,9733,9759
6611,8184,8897,9284,9434,9591,9651,9680,9732,9764
6603,8169,8867,9276,9387,9572,9637,9698,9770,9761
6632,8181,8886,9213,9429,9575,9693,9720,9759,9771
6621,8219,8854,9240,9402,9579,9674,9718,9738,9768
6632,8199,8852,9244,9393,9581,9661,9717,9790,9778
6591,8120,8855,9251,9438,9602,9658,9685,9754,9772
6602,8171,8855,9247,9420,9623,9655,9714,9773,9783
6557,8214,8906,9225,9374,9598,9618,9703,9753,9775
6551,8237,8850,9214,9438,9585,9624,9706,9725,9795
6540,8236,8879,9210,9468,9557,9649,9679,9745,9744
6528,8304,8906,9222,9459,9544,9643,9689,9728,9755
6544,8245,8908,9248,9416,9565,9672,9682,9780,9773
6536,8247,8920,9225,9410,9584,9681,9693,9745,9770
6626,8189,8902,9257,9432,9582,9617,9734,9761,9773
6599,8215,8927,9283,9443,9575,9651,9710,9742,9792
6575,8224,8895,9214,9440,9578,9662,9730,9753,9796
6614,8245,8888,9252,9468,9583,9651,9709,9757,9796
6639,8189,8898,9252,9454,9551,9661,9708,9751,9763
6601,8189,8837,9282,9492,9549,9654,9730,9753,9771
6640,8241,8825,9236,9443,9578,9659,9739,9730,9783
6595,8197,8860,9256,9448,9563,9702,9697,9751,9742
6645,8244,8857,9250,9424,9595,9656,9685,9748,9773
6610,8196,8816,9302,9450,9543,9635,9678,9760,9762
6668,8273,8814,9262,9400,9558,9637,9722,9762,9768
6603,8257,8813,9242,9395,9597,9628,9722,9792,9783
6591,8253,8873,9247,9441,9557,9648,9723,9749,9792
6644,8221,8827,9268,9407,9567,9636,9714,9758,9795
6570,8189,8880,9237,9422,9540,9593,9698,9735,9777
6618,8226,8884,9233,9462,9553,9648,9733,9754,9791
6604,8239,8865,9248,9404,9607,9653,9721,9741,9754
6627,8220,8921,9262,9433,9563,9654,9710,9752,9807
6581,8253,8892,9283,9433,9548,9664,9729,9747,9778
6520,8283,8869,9288,9476,9534,9664,9707,9766,9789
6423,8260,8845,9233,9464,9606,9632,9741,9743,9759
6497,8278,8868,9295,9424,9554,9648,9713,9748,9783
6495,8281,8859,9257,9483,9569,9640,9739,9711,9761
6481,8223,8862,9206,9468,9579,9625,9702,9754,9779
6465,8157,8819,9200,9447,9596,9629,9720,9775,9776
6484,8132,8811,9249,9433,9577,9623,9733,9743,9787
6526,8178,8825,9227,9460,9572,9649,9691,9752,9796
6549,8144,8887,9176,9436,9612,9671,9721,9760,9776
6558,8159,8914,9185,9429,9560,9705,9686,9739,9762
6583,8177,8946,9204,9456,9533,9670,9698,9753,9754
6589,8150,8971,9226,9425,9586,9670,9714,9743,9783
6550,8142,8933,9246,9405,9582,9675,9707,9756,9796
6601,8163,8902,9234,9432,9557,9670,9699,9753,9810
6596,8176,8855,9257,9386,9567,9692,9722,9789,9789
6590,8136,8836,9251,9387,9566,9673,9720,9784,9786
6583,8170,8879,9258,9436,9556,9654,9748,9771,9803
6600,8245,8829,9195,9413,9580,9647,9716,9758,9775
6630,8215,8872,9245,9429,9576,9623,9721,9734,9767
6685,8232,8891,9215,9449,9550,9637,9722,9758,9789
6670,8162,8902,9287,9463,9549,9671,9710,9778,9764
6664,8218,8867,9267,9453,9574,9647,9738,9774,9799
6651,8176,8897,9255,9469,9576,9653,9711,9738,9776
6678,8137,8851,9245,9471,9570,9652,9694,9801,9793
6602,8186,8848,9275,9411,9570,9690,9725,9748,9784
6652,8195,8888,9249,9468,9549,9664,9656,9722,9768
6752,8183,8843,9239,9419,9565,9662,9692,9742,9784
6696,8101,8863,9246,9451,9562,9625,9714,9739,9766
6657,8198,8845,9232,9465,9576,9641,9710,9761,9764
6713,8181,8856,9208,9447,9550,9617,9731,9751,9781
6654,8246,8889,9184,9442,9616,9622,9742,9745,9798
6643,8200,8900,9224,9469,9568,9695,9741,9750,9774
6663,8178,8887,9215,9477,9572,9639,9722,9762,9775
6711,8199,8869,9259,9455,9566,9645,9720,9737,9782
6664,8154,8865,9221,9418,9586,9657,9725,9759,9768
6624,8170,8856,9243,9427,9600,9635,9715,9776,9774
6606,8125,8883,9258,9479,9583,9645,9729,9751,9767
6568,8150,8920,9249,9455,9577,9642,9720,9778,9757
6559,8185,8930,9274,9472,9576,9657,9739,9747,9780
6616,8085,8837,9232,9487,9560,9672,9735,9748,9792
6574,8088,8848,9199,9415,9559,9656,9697,9747,9791
6544,8108,8856,9209,9454,9578,9636,9704,9748,9761
6501,8169,8927,9217,9433,9605,9629,9723,9759,9785
6547,8166,8890,9317,9438,9618,9639,9712,9757,9782
6562,8196,8909,9284,9440,9566,9655,9719,9744,9780
6552,8123,8857,9272,9456,9554,9640,9713,9753,9789
6570,8120,8906,9295,9425,9559,9623,9728,9750,9773
6627,8204,8900,9315,9456,9602,9643,9696,9759,9788
6573,8178,8843,9253,9452,9613,9615,9689,9763,9778
6571,8109,8849,9234,9452,9611,9678,9682,9763,9793
6535,8143,8805,9241,9427,9602,9678,9725,9763,9792
6536,8238,8801,9229,9434,9560,9645,9710,9754,9782
6444,8256,8813,9217,9443,9584,9640,9699,9732,9788
6491,8237,8799,9267,9456,9575,9676,9717,9733,9795
6495,8288,8853,9258,9428,9547,9630,9729,9736,9782
6496,8218,8816,9247,9438,9551,9653,9731,9763,9783
6563,8130,8808,9266,9473,9564,9637,9695,9779,9766
6555,8167,8831,9248,9423,9556,9662,9672,9736,9786
6595,8239,8865,9265,9401,9592,9672,9722,9750,9781
6615,8203,8902,9275,9424,9632,9680,9738,9750,9767
6641,8250,8854,9243,9406,9562,9650,9742,9745,9759
6652,8182,8905,9271,9449,9551,9639,9736,9754,9780
6673,8149,8848,9241,9441,9534,9685,9732,9754,9781
6652,8185,8901,9229,9424,9564,9696,9723,9733,9772
6680,8168,8867,9208,9414,9573,9674,9705,9750,9776
6646,8167,8904,9213,9413,9571,9648,9697,9774,9773
6605,8224,8844,9198,9427,9567,9649,9699,9745,9797
6673,8178,8893,9210,9456,9551,9659,9704,9732,9789
6682,8155,8923,9202,9453,9561,9626,9673,9754,9762
6688,8151,8903,9202,9419,9550,9666,9683,9768,9761
6700,8140,8882,9263,9494,9579,9699,9721,9732,9782
6682,8095,8865,9260,9478,9547,9672,9724,9771,9805
6728,8105,8842,9207,9442,9560,9626,9726,9746,9772
6705,8103,8847,9171,9431,9551,9668,9682,9754,9790
6617,8133,8920,9205,9358,9578,9656,9692,9779,9773
6658,8090,8876,9243,9435,9586,9679,9741,9769,9766
6593,8173,8886,9183,9432,9543,9643,9728,9762,9817
6567,8122,8915,9205,9403,9560,9656,9721,9760,9754
6571,8103,8871,9237,9418,9552,9654,9734,9761,9769
6510,8164,8879,9214,9476,9590,9649,9704,9739,9783
6588,8133,8892,9219,9453,9590,9681,9710,9731,9796
6605,8155,8870,9255,9426,9576,9673,9688,9723,9800
6609,8164,8875,9270,9439,9584,9685,9714,9744,9789
6675,8114,8910,9242,9463,9519,9668,9710,9706,9778
6687,8151,8865,9254,9446,9564,9656,9717,9793,9766
6618,8182,8847,9196,9474,9537,9658,9700,9741,9789
6613,8157,8855,9179,9468,9604,9676,9704,9739,9782
6605,8139,8887,9283,9475,9576,9687,9746,9773,9761
6658,8195,8908,9260,9412,9573,9684,9719,9753,9780
6616,8159,8892,9264,9429,9541,9687,9710,9755,9755
6640,8178,8886,9255,9440,9533,9647,9730,9737,9758
6610,8149,8942,9244,9470,9537,9652,9704,9774,9767
6537,8154,8918,9269,9405,9593,9656,9688,9739,9780
6572,8152,8857,9214,9414,9531,9702,9718,9760,9780
6608,8137,8853,9244,9420,9595,9656,9740,9719,9791
6672,8173,8813,9231,9419,9629,9666,9721,9771,9797
6678,8171,8845,9237,9455,9619,9665,9689,9749,9769
6676,8194,8852,9269,9416,9562,9649,9683,9747,9797
6745,8257,8895,9237,9445,9595,9671,9707,9738,9783
6650,8250,8849,9241,9407,9544,9658,9700,9777,9780
6638,8209,8872,9249,9429,9573,9650,9725,9757,9784
6627,8205,8817,9295,9428,9541,9660,9718,9771,9822
6568,8209,8882,9242,9490,9565,9685,9710,9773,9772
6569,8233,8815,9220,9425,9567,9669,9724,9742,9782
6606,8201,8835,9235,9423,9577,9637,9726,9771,9773
6655,8256,8792,9265,9414,9542,9631,9745,9748,9747
6613,8160,8845,9238,9414,9558,9681,9712,9739,9762
6622,8159,8887,9253,9437,9532,9661,9724,9752,9738
6574,8129,8843,9233,9423,9522,9633,9695,9740,9763
6652,8182,8834,9249,9466,9589,9661,9724,9783,9795
6646,8266,8888,9204,9475,9563,9656,9718,9756,9791
6591,8243,8910,9261,9445,9532,9632,9688,9778,9786
6635,8321,8894,9246,9438,9569,9664,9725,9758,9781
6589,8297,8907,9232,9410,9559,9641,9698,9784,9765
6488,8237,8961,9254,9427,9573,9667,9717,9763,9771
6584,8182,8896,9256,9417,9587,9672,9705,9752,9770
6551,8135,8866,9272,9424,9570,9650,9700,9790,9794
6550,8180,8911,9251,9429,9589,9659,9736,9763,9789
6584,8211,8874,9255,9468,9614,9679,9753,9744,9758
6623,8176,8920,9252,9475,9596,9683,9726,9764,9755
6643,8142,8871,9259,9475,9531,9665,9714,9735,9770
6570,8116,8883,9203,9478,9565,9661,9735,9730,9794
6609,8160,8892,9229,9450,9578,9607,9729,9727,9790
6611,8178,8866,9249,9472,9543,9655,9715,9738,9772
6677,8184,8861,9201,9420,9588,9662,9705,9772,9784
6678,8204,8873,9215,9405,9537,9657,9702,9749,9785
6680,8166,8857,9233,9429,9581,9610,9723,9756,9756
6609,8120,8900,9251,9427,9571,9631,9706,9747,9778
6592,8130,8924,9249,9408,9561,9637,9690,9720,9796
6565,8147,8921,9297,9465,9579,9622,9694,9754,9758
6646,8136,8882,9215,9446,9573,9670,9724,9726,9785
6601,8178,8823,9205,9456,9583,9655,9683,9748,9779
6548,8218,8923,9207,9438,9559,9654,9696,9758,9792
6617,8225,8859,9219,9396,9557,9658,9682,9761,9793
6533,8191,8878,9190,9434,9576,9679,9684,9763,9786
6573,8158,8897,9195,9448,9590,9668,9726,9757,9788
6513,8196,8914,9195,9454,9533,9670,9720,9739,9777
6586,8113,8965,9234,9419,9557,9638,9720,9747,9787
6533,8188,8939,9246,9461,9532,9656,9705,9766,9787
6487,8146,8912,9247,9446,9569,9653,9715,9726,9774
6506,8213,8931,9216,9468,9575,9676,9733,9756,9764
6558,8192,8861,9227,9485,9627,9678,9704,9778,9787
6606,8230,8845,9238,9419,9608,9627,9684,9775,9791
6599,8204,8853,9239,9451,9621,9639,9692,9746,9791
6608,8142,8895,9212,9473,9610,9626,9731,9739,9791
6620,8115,8884,9205,9441,9545,9668,9687,9743,9774
6588,8104,8841,9192,9434,9575,9612,9721,9746,9774
6535,8138,8882,9229,9472,9558,9670,9664,9790,9769
6516,8154,8919,9217,9471,9564,9678,9673,9738,9796
6548,8191,8896,9237,9480,9602,9642,9693,9738,9764
6483,8184,8892,9259,9467,9565,9655,9702,9737,9794
6510,8205,8842,9209,9434,9583,9655,9708,9753,9777
6633,8117,8882,9265,9399,9570,9653,9732,9740,9757
6635,8154,8821,9221,9449,9573,9645,9705,9759,9788
6576,8174,8874,9251,9416,9589,9653,9706,9735,9785
6577,8214,8846,9230,9412,9588,9665,9663,9737,9780
6650,8196,8884,9251,9445,9554,9649,9695,9763,9779
6577,8170,8868,9219,9452,9595,9651,9707,9774,9779
6601,8132,8907,9205,9449,9562,9674,9711,9776,9790
6572,8184,8877,9219,9462,9538,9662,9707,9750,9784
6603,8180,8892,9223,9482,9600,9659,9696,9757,9770
6552,8165,8911,9181,9473,9603,9674,9714,9777,9779
6563,8198,8906,9255,9483,9616,9624,9725,9738,9782
6576,8202,8934,9246,9420,9572,9660,9732,9754,9781
6550,8193,8906,9220,9428,9517,9655,9711,9774,9764
6572,8200,8891,9258,9460,9543,9657,9714,9753,9800
6556,8190,8845,9242,9487,9504,9689,9716,9756,9783
6580,8182,8832,9282,9465,9525,9656,9688,9754,9783
6553,8148,8875,9216,9436,9537,9651,9700,9753,9799
6585,8150,8881,9209,9412,9544,9697,9720,9795,9776
6538,8171,8850,9193,9402,9562,9656,9698,9739,9761
6592,8219,8851,9238,9412,9564,9673,9675,9751,9768
6572,8214,8888,9237,9474,9613,9640,9707,9741,9784
6510,8195,8924,9237,9418,9568,9668,9708,9746,9784
6577,8168,8924,9277,9452,9588,9688,9695,9737,9776
6591,8188,8912,9210,9415,9604,9651,9711,9735,9764
6545,8185,8885,9275,9418,9557,9658,9698,9757,9784
6524,8175,8871,9275,9448,9555,9657,9692,9744,9780
6556,8224,8828,9271,9435,9579,9596,9696,9760,9773
6544,8203,8828,9264,9447,9541,9641,9716,9738,9752
6558,8164,8813,9246,9445,9567,9674,9706,9744,9767
6592,8174,8782,9207,9389,9556,9666,9708,9734,9807
6611,8212,8829,9180,9396,9539,9667,9703,9749,9780
6607,8153,8831,9185,9422,9555,9679,9694,9735,9781
6582,8152,8818,9220,9416,9535,9686,9733,9731,9779
6581,8139,8861,9226,9433,9567,9675,9684,9732,9757
6596,8151,8855,9236,9405,9544,9665,9707,9742,9773
6597,8161,8877,9186,9415,9594,9655,9694,9730,9782
6600,8174,8894,9220,9425,9570,9680,9720,9781,9785
6567,8198,8833,9248,9405,9557,9610,9725,9760,9767
6582,8182,8870,9218,9462,9573,9624,9692,9768,9788
6550,8185,8920,9190,9430,9584,9624,9729,9740,9808
6544,8214,8915,9249,9451,9585,9656,9658,9703,9789
6463,8167,8876,9248,9457,9590,9654,9713,9748,9762
6540,8185,8870,9221,9410,9573,9627,9719,9721,9778
6569,8183,8875,9217,9447,9571,9645,9710,9786,9785
6616,8172,8898,9246,9433,9576,9650,9712,9793,9801
6581,8154,8801,9218,9428,9535,9657,9723,9722,9790
6619,8170,8834,9238,9382,9568,9628,9717,9779,9791
6529,8180,8901,9265,9443,9565,9638,9702,9757,9772
6499,8160,8898,9284,9409,9558,9676,9718,9748,9782
6511,8180,8880,9264,9443,9560,9627,9688,9773,9768
6556,8184,8861,9279,9452,9556,9619,9681,9737,9769
6599,8195,8857,9264,9379,9580,9621,9707,9753,9756
6515,8186,8869,9216,9453,9577,9637,9728,9740,9776
6461,8272,8901,9245,9440,9565,9660,9681,9790,9781
6556,8206,8924,9175,9495,9578,9661,9702,9760,9782
6612,8164,8897,9234,9449,9553,9660,9722,9746,9776
6552,8177,8852,9225,9452,9533,9663,9662,9766,9768
6552,8194,8890,9232,9445,9552,9666,9696,9768,9760
